topology,target,BC1,BC2,BC3,BC4,BC5,BC6,P2.csv0,P2.csv1,P2.csv2,P2.csv3,P2.csv4,P2.csv5,P2.csv6,P2.csv7,P2.csv8,P2.csv9,P2.csvmean,P2.csvstd,time,P1.csv0,P1.csv1,P1.csv2,P1.csv3,P1.csv4,P1.csv5,P1.csv6,P1.csv7,P1.csv8,P1.csv9,P1.csvmean,P1.csvstd,A2.csv0,A2.csv1,A2.csv2,A2.csv3,A2.csv4,A2.csv5,A2.csv6,A2.csv7,A2.csv8,A2.csv9,A2.csvmean,A2.csvstd,H2.csv0,H2.csv1,H2.csv2,H2.csv3,H2.csv4,H2.csv5,H2.csv6,H2.csv7,H2.csv8,H2.csv9,H2.csvmean,H2.csvstd,N_H2.csv0,N_H2.csv1,N_H2.csv2,N_H2.csv3,N_H2.csv4,N_H2.csv5,N_H2.csv6,N_H2.csv7,N_H2.csv8,N_H2.csv9,A1.csv0,A1.csv1,A1.csv2,A1.csv3,A1.csv4,A1.csv5,A1.csv6,A1.csv7,A1.csv8,A1.csv9,A1.csvmean,A1.csvstd,H1.csv0,H1.csv1,H1.csv2,H1.csv3,H1.csv4,H1.csv5,H1.csv6,H1.csv7,H1.csv8,H1.csv9,H1.csvmean,H1.csvstd,N_H1.csv0,N_H1.csv1,N_H1.csv2,N_H1.csv3,N_H1.csv4,N_H1.csv5,N_H1.csv6,N_H1.csv7,N_H1.csv8,N_H1.csv9
1,2,0,1,0,0,0,0,8.137265202214063,-41.02527421902148,49.52689232209414,65.76729555391485,-11.332543267039844,-25.354041340734767,0.347705504880078,61.00803571427226,87.01512170066016,112.1858576879961,30.62763148592355,67.68311626590125,3.0,-12.534419619062108,214.35326471758597,4.906956076840627,115.3956929637332,68.77703038883047,25.34621889249609,17.98800383939336,-14.14192997978984,-82.52337754628869,-112.3921333319914,22.517530640174755,4057.7701255029688,0.0009956037290625,0.0004729244070312,-0.0003925343792968,0.0023376402546875,0.0009558987964843,-0.0023410355089843,-0.0007000374101562,-0.0019698870769531,-0.0002092077804687,0.0001808132238281,-6.698217447656253e-05,0.0033566830571642,-0.0058041381835937,0.0151358413696289,-0.0157576751708984,0.0143895721435546,-0.0105400085449218,-0.0128399276733398,0.0238449096679687,0.0073341751098632,-0.011650047302246,0.0174883270263671,0.0021601028442382,0.0548285881785032,1.8310546875e-06,-2.613067626953125e-05,-0.0001515197753906,-0.0001211547851562,-2.170562744140625e-05,-2.559661865234375e-05,-7.82012939453125e-05,-7.82012939453125e-05,-0.0001332473754882,-1.24359130859375e-05,0.0003921426679687,-3.370523828124999e-05,0.0003967397597656,-7.381614531249993e-05,-3.767952890625e-05,0.0003359491433593,-1.5772525781250024e-05,8.445395156249999e-05,0.0002012518699218,-3.2589932421875e-05,0.0001216974021874,0.0148822828992712,-0.0117382431030273,0.0073546600341796,-0.0054777908325195,0.0034925079345703,-0.0177608489990234,0.0255944442749023,-0.0094784927368164,0.0492559432983398,0.0178252792358398,-0.018216209411621,0.0040851249694824,0.1530257219456799,0.0016698837280273,0.000501480102539,0.0016637802124023,0.0004146575927734,0.0011854171752929,-8.808135986328125e-05,0.0007969284057617,0.0013158798217773,0.0007573318481445,0.0013370132446289
0,2,0,0,0,0,1,0,-120.488916877759,-35.540510133478904,6.287635293192968,108.13832929688748,154.92521901123163,46.2101751266168,22.243453347970316,67.67887146460313,2.5507529918613283,-40.55636730778789,21.14486422133379,124.99387997092578,14.0,-71.35365484075665,-35.562779800194924,-69.47368185946056,-20.77780300317617,-60.21745519076562,-34.39135650619257,-39.34449981373672,-50.72228895864453,-92.783731492609,32.6242021092457,-44.2003049356291,2169.643551486024,0.000525474996875,0.0001084765601562,0.0005008834824218,0.0002966153410156,0.0005225690398437,0.0001575468988281,0.000483683165625,0.0002003771855468,0.0002111033792968,0.0004595791597656,0.0003466309209374,0.0019704581653125,0.0324898147583007,-0.003002700805664,-0.0326382446289062,0.0049150085449218,0.0438229370117187,-0.0193236541748046,-0.0303918075561523,-0.008668098449707,0.052465591430664,-0.0003945922851562,0.0039274253845214,0.1634653235140684,-9.60540771484375e-05,-4.2724609375e-06,-0.0001022720336914,-5.512237548828125e-05,-7.930755615234375e-05,-1.36566162109375e-05,-7.923126220703125e-05,-8.99505615234375e-05,-6.1798095703125e-05,-8.449554443359374e-05,0.0007494093226562,0.0017859961476562,0.0005716106138671,0.0004947157033203,0.0005263273755859,0.0007616023410156,0.0010146850701171,0.0002875123316406,-0.0004224602222656,0.0003050047246093,0.0006074403408203,0.0011554667011677,-0.0159521865844726,-0.0052910232543945,0.0249383926391601,-0.0018986129760742,-0.0100004577636718,0.0010574340820312,0.0008811569213867,0.0163625335693359,-0.0363995361328125,0.0095231628417968,-0.0016779136657714,0.1709797240127081,0.0014850616455078,0.0007862091064453,0.0007191848754882,0.0009066009521484,0.0005347824096679,0.001431655883789,0.0003229904174804,0.0013482284545898,0.0002518844604492,0.001506233215332
1,2,0,0,0,0,0,1,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0106049346923828,-0.0041392517089843,0.0120955657958984,0.0178083801269531,-0.0329830169677734,0.0166408538818359,-0.0020064163208007,-0.023052749633789,0.0070652389526367,0.014051170349121,0.001608470916748,0.0667467450955725,,,,,,,,,,,,,,,,,,,,,,,-0.031578369140625,0.0605347061157226,0.0075329971313476,0.0025123214721679,0.0009598922729492,-0.0131730651855468,-0.0152398300170898,-0.0115044784545898,-0.0210429382324218,0.0415279006958007,0.0020529136657714,0.1819582494172463,,,,,,,,,,
0,2,0,1,0,0,0,0,-114.74367001228242,-65.08271956593671,-32.46462736925703,-51.43773061923555,44.93249540098867,35.62116788319805,-19.02269242512656,15.671585890951954,59.158942817961325,99.70542830724452,-2.7661819691493736,102.68413853759633,4.0,-41.46468945515274,36.91812249636251,39.15401457184258,21.699516982853908,-43.53552038714805,30.717666092799607,-2.8190547936234376,21.683202428141403,17.41124762764219,15.42997113877539,9.519447670249338,2107.0783015422967,9.61332390625e-05,0.000645595053125,0.0002780101464843,0.0004808450187499,0.0002136440285156,0.000621257903125,0.0001753453863281,0.0003861414183593,0.0003636286855468,0.0002785731097656,0.0003539173989062,0.0019764553319821,-0.0239690780639648,0.0599185943603515,0.043076171875,-0.0396506118774414,-0.050384292602539,0.0213026428222656,0.0662754821777343,0.0088537216186523,-0.0731707382202148,-0.0198438644409179,-0.0007591972351074,0.2721391411965967,-9.387969970703123e-05,-7.472991943359375e-05,3.24249267578125e-05,-0.0001218795776367,-0.0001254653930664,-6.122589111328125e-05,4.61578369140625e-05,-0.0001139831542968,-4.352569580078125e-05,-0.0001633071899414,0.0001428343816406,0.0001426720421875,0.000140775065625,0.0001462310230468,0.0001427068945312,0.0001401901605468,0.0001516948441406,0.0001361038503906,0.000134504515625,0.0001371580023437,0.0001414870780078,4.1482831397375993e-05,0.0206977462768554,-0.0408040618896484,-0.010608901977539,0.02373291015625,0.0152546691894531,0.0026720428466796,-0.0407094955444335,-0.0007781982421875,0.0522355651855468,-0.0075514221191406,0.0014140853881835,0.205511169869531,0.0003249740600585,0.0013204193115234,0.0001930618286132,0.0014075851440429,0.0002587890625,0.0014709091186523,0.0001568603515625,0.0012383270263671,0.0007058715820312,0.0011079025268554
0,2,0,0,0,1,0,0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0707073974609375,0.0009972381591796,-0.047973289489746,-0.0210323333740234,0.0529902267456054,-0.0208293533325195,-0.0253755569458007,0.018038101196289,0.0297113800048828,-0.001268081665039,0.0055965728759765,0.1874076474247205,-3.85284423828125e-05,-0.0001142883300781,-6.5155029296875e-05,-7.587432861328125e-05,-0.00010009765625,2.368927001953125e-05,-7.915496826171875e-05,-0.0001042938232421,-1.73187255859375e-05,-0.0001150894165039,,,,,,,,,,,,,-0.0437038421630859,-0.0016291427612304,0.0199225616455078,0.0146760177612304,-0.0192219161987304,-0.0046297073364257,0.0218505477905273,-0.0083024978637695,-0.0078850173950195,0.0089257049560546,-0.0019997291564941,0.1625823928577942,0.0007941818237304,0.0007753372192382,0.0010733795166015,0.0004015350341796,0.0013416290283203,0.0003123474121093,0.0014011001586914,0.0001876068115234,0.0010565567016601,0.0005574035644531
1,2,0,0,0,1,0,0,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0030768585205078,0.0252334594726562,-0.0065162277221679,0.001557388305664,-0.0139638137817382,-0.0204530715942382,0.0310102462768554,0.0098347854614257,-0.0153496932983398,0.0061821365356445,0.0020612068176269,0.0801886210348107,-7.02667236328125e-05,-6.98089599609375e-05,-7.175445556640625e-05,-3.536224365234375e-05,-0.0001250076293945,-6.53076171875e-05,-3.5858154296875e-05,-6.47735595703125e-05,-5.95855712890625e-05,-0.0001128387451171,,,,,,,,,,,,,0.0048467636108398,0.03199951171875,0.0135039901733398,0.0240262222290039,0.0223370742797851,-0.0291952896118164,-0.0487534713745117,-0.0137033462524414,0.0034474182128906,0.0347870254516601,0.00432958984375,0.2532030335037316,0.0009438705444335,0.0006555557250976,0.0008504486083984,0.0009593963623046,0.0006922149658203,0.0012510299682617,0.0002473068237304,0.0011686325073242,0.0003031921386718,0.0015943527221679
0,2,0,0,0,0,0,1,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1011467361450195,0.0321058654785156,-0.1079042434692382,-0.0168350982666015,0.0913479232788086,-0.0230767059326171,-0.0667856216430664,0.0527857971191406,0.0551759719848632,-0.0854336166381836,0.003252700805664,0.3614358063574773,,,,,,,,,,,,,,,,,,,,,,,-0.0550100326538085,-0.0565190124511718,0.0698745346069335,0.011047134399414,-0.0625512313842773,0.0115722274780273,0.0605165863037109,-0.0297217941284179,-0.036918601989746,0.0452234268188476,-0.0042486763000488,0.2611253380353001,,,,,,,,,,
1,2,0,0,0,1,0,0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0007947158813476,0.008095474243164,-0.0033251953125,-0.0031649017333984,0.0087202453613281,-0.0072996139526367,-0.005803108215332,0.0049004745483398,0.0058021926879882,-0.0024979019165039,0.0004632949829101,0.0346653306400404,-3.0670166015625e-05,-5.65338134765625e-05,-0.0001347732543945,-0.0001227188110351,1.73187255859375e-05,-8.056640625e-05,-6.6070556640625e-05,-1.895904541015625e-05,-0.0001623916625976,4.61578369140625e-05,,,,,,,,,,,,,-0.027180061340332,-0.0504960632324218,-0.0053139495849609,0.0081648254394531,0.0278022003173828,0.0055719375610351,-0.0129785919189453,-0.0040571212768554,0.0054095840454101,0.0294669342041015,-0.0023610305786132,0.17876579146931,0.0010330581665039,0.0004702377319335,0.0012858581542968,-7.183074951171874e-05,0.0011167907714843,0.000493049621582,0.0008910751342773,0.0009335708618164,0.001287612915039,0.0007738494873046
0,2,0,0,1,0,0,0,135.5229162055117,114.63709983935898,-50.22215484059727,-184.9759052873711,-333.6707598361328,-323.4749407033203,-222.6225218432109,-121.71261102464376,-10.131087765706251,202.23727561967968,-79.44126896364321,192.16803420785487,13.0,5.55411070814336,28.947074039820315,3.871317136989453,19.527701841026563,-4.505998840246093,17.384429185855858,-0.3508319801160159,5.6486457263789065,6.310071589292969,26.649403763326564,10.90359231704719,236.42525112435783,0.0002742703238281,0.0004712295929687,0.0002239772613281,0.0005769524519531,8.9635634375e-05,0.0004563811351562,0.0002865346847656,0.0005089541058593,0.0001515266546875,0.0005279631144531,0.0003567424959375,0.0019783430072533,-0.0225933456420898,0.089925193786621,0.0154556655883789,-0.1066869354248046,0.0004793167114257,0.1104462814331054,-0.0101127243041992,-0.1018030166625976,0.0216481018066406,0.071092185974121,0.0067850723266601,0.383221702008068,,,,,,,,,,,0.0001656875597656,0.0002060052328125,0.0003870612117187,0.0002232268011718,0.0001886557503906,0.0001425453953125,0.0002273297646484,3.83700673828125e-05,4.9366868945312495e-05,9.745246171875e-05,0.0001725701113867,0.0001183677691361,0.0128876113891601,-0.0561293029785156,-0.0025984573364257,0.0656621170043945,-0.0050111389160156,-0.0666721725463867,0.0036752319335937,0.0725320053100586,-0.0048332214355468,-0.0567719268798828,-0.0037259254455566,0.2751611552108475,,,,,,,,,,
0,2,0,0,0,0,0,1,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.017806053161621,0.0519658660888671,0.015653953552246,-0.0279695129394531,-0.0500045013427734,0.035258560180664,0.0585975646972656,-0.0172569274902343,-0.0721077728271484,-0.0038434982299804,-0.0027512321472167,0.2501171328868604,,,,,,,,,,,,,,,,,,,,,,,0.0192228698730468,-0.030975227355957,-0.017951545715332,0.0286003112792968,0.0357426452636718,-0.0175975036621093,-0.0427005767822265,0.0129575729370117,0.0393322372436523,0.006609764099121,0.0033240547180175,0.1860001540380437,,,,,,,,,,
