topology,target,BC1,BC2,BC3,BC4,BC5,BC6,P2.csv0,P2.csv1,P2.csvmean,P2.csvstd,time,P1.csv0,P1.csv1,P1.csvmean,P1.csvstd,A2.csv0,A2.csv1,A2.csvmean,A2.csvstd,H2.csv0,H2.csv1,H2.csvmean,H2.csvstd,N_H2.csv0,N_H2.csv1,A1.csv0,A1.csv1,A1.csvmean,A1.csvstd,H1.csv0,H1.csv1,H1.csvmean,H1.csvstd,N_H1.csv0,N_H1.csv1
1,2,1,0,0,0,0,0,-28.516619446281705,52.25358916988772,11.868484861803003,148.4020567764782,10.0,17.691173448561877,6.266458410886062,11.978815929723982,4322.542846602574,-0.000914719603890625,-0.001030142721446875,-0.00097243116266875,0.0031064457137744837,-0.0004136520385742188,0.00040973968505859373,-1.9561767578125e-06,0.047841103933571216,-6.200408935546876e-05,-6.897125244140625e-05,-0.000403085844234375,-0.0003689038123671875,-0.0003859948283007813,0.005903235638822984,0.0012973175048828125,0.0019245773315429687,0.0016109474182128907,0.12238242341972055,0.000796771240234375,0.0008770797729492187
1,2,1,0,0,0,0,0,52.25358916988772,0.1674612768695781,26.210525223378653,199.25899800217454,12.0,6.266458410886062,14.773334295661344,10.519896353273706,4289.018240158835,-0.001030142721446875,-0.000788360082275,-0.0009092514018609375,0.0030750879257317714,0.00040973968505859373,-0.00042030487060546877,-5.2825927734375e-06,0.052082509569912505,-6.897125244140625e-05,-6.4996337890625e-05,-0.0003689038123671875,-0.00025667181243749996,-0.0003127878124023437,0.005840015439356847,0.0019245773315429687,-0.0012961517333984374,0.0003142127990722656,0.13187275653225855,0.0008770797729492187,0.0007784561157226562
1,2,1,0,0,0,0,0,0.1674612768695781,-101.8214497044473,-50.82699421378886,191.24951469300981,15.0,14.773334295661344,114.22205778328106,64.4976960394712,4378.416657551012,-0.000788360082275,-0.00073229487195625,-0.000760327477115625,0.002523602168159885,-0.00042030487060546877,0.000306597900390625,-5.6853485107421876e-05,0.04696962132941558,-6.4996337890625e-05,-6.6485595703125e-05,-0.00025667181243749996,-0.00017791510740625,-0.000217293459921875,0.005944880457623209,-0.0012961517333984374,0.00203038330078125,0.00036711578369140626,0.12222461226400616,0.0007784561157226562,0.0008790634155273438
1,2,1,0,0,0,0,0,-101.8214497044473,79.27547639243899,-11.27298665600416,190.82306317002005,17.0,114.22205778328106,45.448487514570814,79.83527264892591,4394.768745176392,-0.00073229487195625,-0.00047167175508437497,-0.0006019833135203125,0.002432305229288952,0.000306597900390625,-0.0002658172607421875,2.039031982421875e-05,0.04369734037893327,-6.6485595703125e-05,-6.8499755859375e-05,-0.00017791510740625,-0.00016952845503125,-0.00017372178121875,0.006141767552880234,0.00203038330078125,0.0008285507202148438,0.001429467010498047,0.11520389666601913,0.0008790634155273438,0.0008030654907226562
1,2,1,0,0,0,0,0,79.27547639243899,14.279861080785219,46.777668736612085,166.04142577906396,20.0,45.448487514570814,20.561389431890106,33.00493847323046,4318.405294171656,-0.00047167175508437497,-0.00081133221738125,-0.0006415019862328125,0.0028850755949930986,-0.0002658172607421875,0.0001665618896484375,-4.9627685546875e-05,0.04128085285597573,-6.8499755859375e-05,-6.411285400390625e-05,-0.00016952845503125,-0.0001012768961953125,-0.00013540267561328126,0.006046365926563014,0.0008285507202148438,0.0009944412231445313,0.0009114959716796875,0.120136610702128,0.0008030654907226562,0.0008508621215820312
1,2,1,0,0,0,0,0,14.279861080785219,-17.52404521405897,-1.6220920666368694,180.38971325214402,22.0,20.561389431890106,-20.285030679412813,0.1381793762386469,4309.7439056475505,-0.00081133221738125,-0.0001036227671875,-0.00045747749228437486,0.0031171876721787168,0.0001665618896484375,-0.000118890380859375,2.383575439453125e-05,0.04523158583379504,-6.411285400390625e-05,-7.018585205078126e-05,-0.0001012768961953125,-0.0001488646814375,-0.00012507078881640623,0.0060174594289809265,0.0009944412231445313,0.0019476089477539061,0.0014710250854492188,0.11777810173790756,0.0008508621215820312,0.0008039321899414063
1,2,1,0,0,0,0,0,-17.52404521405897,34.19379047932641,8.334872632633717,180.8503228843975,25.0,-20.285030679412813,13.76109380305147,-3.261968438180671,4325.66219353522,-0.0001036227671875,-0.000343006504675,-0.00022331463593125,0.002902959058713779,-0.000118890380859375,-0.00035982666015625,-0.0002393585205078125,0.04539221986481703,-7.018585205078126e-05,-6.6796875e-05,-0.0001488646814375,-0.0001053775159375,-0.00012712109868750002,0.006022103761911905,0.0019476089477539061,-0.0010581375122070314,0.0004447357177734375,0.11138890580442606,0.0008039321899414063,0.0008683990478515625
1,3,1,0,0,0,0,0,-78.36849877900397,-35.45206981674112,-56.910284297872536,190.71314530966794,0.0,-87.2880599808634,28.11631906812778,-29.58587045636781,3222.761025315758,-0.00421335026259375,-0.00276093379468125,-0.0034871420286375003,0.00155765316744668,-0.000147650146484375,-0.00025176849365234375,-0.00019970932006835938,0.06239097376112558,-6.3958740234375e-05,-7.163238525390625e-05,-0.0011695238519140625,-0.000924513918046875,-0.001047018884980469,0.006335117125021768,0.00143084716796875,-0.0014753250122070312,-2.2238922119140624e-05,0.111579208541033,0.0008265228271484375,0.0008535629272460938
1,3,1,0,0,0,0,0,-35.45206981674112,-12.335087976469188,-23.89357889660516,151.62516683421427,2.0,28.11631906812778,8.390396245838485,18.253357656983127,3134.6367319350024,-0.00276093379468125,-0.00205828588211875,-0.0024096098384,0.0013640888786355658,-0.00025176849365234375,0.0005798049926757813,0.00016401824951171875,0.06499678751776998,-7.163238525390625e-05,-6.224365234375e-05,-0.000924513918046875,-0.0007660316683125,-0.0008452727931796874,0.0064084738388359335,-0.0014753250122070312,0.0025737533569335936,0.0005492141723632812,0.12739577711807845,0.0008535629272460938,0.0008027877807617187
1,3,1,0,0,0,0,0,-12.335087976469188,-5.925771124675906,-9.130429550572543,163.2985651638463,5.0,8.390396245838485,1.0908407811491556,4.740618513493813,3112.401593758992,-0.00205828588211875,-0.001623718927140625,-0.0018410024046296876,0.0013045263789628078,0.0005798049926757813,-0.0007244918823242187,-7.234344482421875e-05,0.0714928885993785,-6.224365234375e-05,-6.99554443359375e-05,-0.0007660316683125,-0.0006391749737265625,-0.0007026033210195314,0.006517182380833904,0.0025737533569335936,0.0003839935302734375,0.0014788734436035156,0.1502911308857366,0.0008027877807617187,0.000870709228515625
1,3,1,0,0,0,0,0,-5.925771124675906,15.253043195935188,4.6636360356296445,208.5913599744365,7.0,1.0908407811491556,11.475536523857876,6.283188652503515,3098.3955446111927,-0.001623718927140625,-0.00126888024075,-0.0014462995839453123,0.0012335120400619602,-0.0007244918823242187,0.00078648681640625,3.0997467041015625e-05,0.07371142166243486,-6.99554443359375e-05,-6.200408935546876e-05,-0.0006391749737265625,-0.00053247592,-0.0005858254468632813,0.006510800422224604,0.0003839935302734375,0.001938800048828125,0.0011613967895507812,0.14530272629404953,0.000870709228515625,0.000796771240234375
1,3,1,0,0,0,0,0,15.253043195935188,-9.00911394453311,3.121964625701044,197.0207049259022,10.0,11.475536523857876,46.41727446575978,28.946405494808822,3192.209429688049,-0.00126888024075,-0.0011665073142625,-0.0012176937775062499,0.0011612041386726774,0.00078648681640625,0.00019966888427734375,0.0004930778503417968,0.07276289756786053,-6.200408935546876e-05,-6.897125244140625e-05,-0.00053247592,-0.00044237083378124997,-0.00048742337689062506,0.006343774180718612,0.001938800048828125,0.0001537353515625,0.0010462677001953126,0.14485820870492197,0.000796771240234375,0.0008770797729492187
1,3,1,0,0,0,0,0,-9.00911394453311,23.038996694484453,7.014941374975673,153.12192642644462,12.0,46.41727446575978,12.825560444883202,29.621417455321485,3239.4452092067218,-0.0011665073142625,-0.000948122794684375,-0.0010573150544734376,0.00117323041836709,0.00019966888427734375,-0.0006106063842773438,-0.00020546875,0.06535088770330798,-6.897125244140625e-05,-6.4996337890625e-05,-0.00044237083378124997,-0.0003515821889765625,-0.0003969765113789063,0.006300801560099864,0.0001537353515625,0.0007635101318359375,0.00045862274169921875,0.1336200402434285,0.0008770797729492187,0.0007784561157226562
1,3,1,0,0,0,0,0,23.038996694484453,13.126267947673954,18.082632321079203,178.83489407429497,15.0,12.825560444883202,14.96076202538589,13.893161235134542,3039.4929199993326,-0.000948122794684375,-0.000729269126640625,-0.0008386959606625,0.0011951147642342266,-0.0006106063842773438,0.0001352142333984375,-0.00023769607543945313,0.066372227576077,-6.4996337890625e-05,-6.6485595703125e-05,-0.0003515821889765625,-0.0003202413471796875,-0.00033591176807812496,0.006401413763308374,0.0007635101318359375,-0.00022185211181640626,0.00027082901000976563,0.12377108635662508,0.0007784561157226562,0.0008790634155273438
1,3,1,0,0,0,0,0,13.126267947673954,-2.884642562682281,5.120812692495835,157.9730903854292,17.0,14.96076202538589,93.45863660024682,54.20969931281636,3105.836920835571,-0.000729269126640625,-0.0007143702261656249,-0.0007218196764031251,0.0012286960638144477,0.0001352142333984375,0.0002232940673828125,0.000179254150390625,0.07037388888936016,-6.6485595703125e-05,-6.8499755859375e-05,-0.0003202413471796875,-0.0002800294387265625,-0.00030013539295312505,0.006300894986969588,-0.00022185211181640626,0.0017537078857421875,0.0007659278869628906,0.1384306235345196,0.0008790634155273438,0.0008030654907226562
1,3,1,0,0,0,0,0,-2.884642562682281,1.8419921720318282,-0.5213251953252275,86.32626627986924,20.0,93.45863660024682,30.369695489278485,61.914166044762645,3206.1327424406095,-0.0007143702261656249,-0.000657184313415625,-0.000685777269790625,0.0012664228602368433,0.0002232940673828125,-0.0008254852294921874,-0.0003010955810546875,0.06897219299569766,-6.8499755859375e-05,-6.411285400390625e-05,-0.0002800294387265625,-0.0002466202869765625,-0.00026332486285156255,0.006430577550526353,0.0017537078857421875,-0.000305780029296875,0.0007239639282226563,0.13987455206653956,0.0008030654907226562,0.0008508621215820312
1,3,1,0,0,0,0,0,1.8419921720318282,32.169074191577074,17.005533181804452,163.51543200580548,22.0,30.369695489278485,-31.25901577293256,-0.444660141827037,3208.7757561738035,-0.000657184313415625,-0.000607335618540625,-0.0006322599659781249,0.0012790097555596947,-0.0008254852294921874,0.0006328262329101563,-9.632949829101562e-05,0.061971619391146746,-6.411285400390625e-05,-7.018585205078126e-05,-0.0002466202869765625,-0.00021478688065625,-0.00023070358381640623,0.006586816934327719,-0.000305780029296875,0.0015459426879882812,0.0006200813293457031,0.11339451119480293,0.0008508621215820312,0.0008039321899414063
1,3,1,0,0,0,0,0,32.169074191577074,88.39109876942447,60.28008648050077,230.02322386262435,25.0,-31.25901577293256,53.300044477367344,11.020514352217386,3275.3302949305175,-0.000607335618540625,-0.00046687832618125003,-0.0005371069723609375,0.0012599045182126467,0.0006328262329101563,-0.0009698348999023438,-0.00016850433349609376,0.061318674651540395,-7.018585205078126e-05,-6.6796875e-05,-0.00021478688065625,-0.00016939918451562498,-0.00019209303258593748,0.0064585555366407825,0.0015459426879882812,-0.0008298263549804687,0.0003580581665039062,0.12051319397167572,0.0008039321899414063,0.0008683990478515625
1,0,1,0,0,0,0,0,-34.20541679405083,23.960992016070705,-5.122212388990056,257.67510245831824,0.0,-27.937802941491704,20.502245821989188,-3.7177785597512667,2956.114532321286,-2.0456834503125e-05,0.00039080555322812497,0.00018517435936249996,0.002956596306657256,0.0009883712768554687,5.339508056640625e-05,0.0005208831787109375,0.07105600759903342,-6.3958740234375e-05,-7.163238525390625e-05,9.486752053125e-05,0.00010299672532031249,9.893212292578124e-05,0.005442289169372276,0.003203521728515625,0.0017738250732421874,0.0024886734008789063,0.22557345340783866,0.0008265228271484375,0.0008535629272460938
1,0,1,0,0,0,0,0,23.960992016070705,56.27721859783972,40.119105306955205,244.34366965934532,2.0,20.502245821989188,41.882281801148594,31.192263811568893,2945.320683574387,0.00039080555322812497,-0.00020596010968125,9.242272177343748e-05,0.0030210631569156004,5.339508056640625e-05,-0.0003658111572265625,-0.00015620803833007812,0.08147748017772787,-7.163238525390625e-05,-6.224365234375e-05,0.00010299672532031249,0.0001255233556796875,0.00011426004049999997,0.005450111348877077,0.0017738250732421874,-0.00043616943359375,0.0006688278198242187,0.2606453238860141,0.0008535629272460938,0.0008027877807617187
1,0,1,0,0,0,0,0,56.27721859783972,26.503473268309374,41.39034593307455,169.6458564671363,5.0,41.882281801148594,-48.945034441235876,-3.5313763200436386,2960.2997297136435,-0.00020596010968125,0.00021469154903750002,4.365719678125034e-06,0.003032614386397092,-0.0003658111572265625,-0.0009647857666015625,-0.0006652984619140625,0.08876087041142815,-6.224365234375e-05,-6.99554443359375e-05,0.0001255233556796875,0.0001049489094765625,0.00011523613257812498,0.0054586610126011225,-0.00043616943359375,-0.0015453903198242188,-0.0009907798767089843,0.28443376799355385,0.0008027877807617187,0.000870709228515625
1,0,1,0,0,0,0,0,26.503473268309374,-64.02516832306551,-18.760847527378075,185.97563980497355,7.0,-48.945034441235876,42.94115701909203,-3.001938711071913,2964.139375349514,0.00021469154903750002,0.00043747173041875,0.000326081639728125,0.0028546723584758626,-0.0009647857666015625,-3.225250244140625e-05,-0.0004985191345214843,0.09720095070709543,-6.99554443359375e-05,-6.200408935546876e-05,0.0001049489094765625,0.000129951152796875,0.00011745003113671873,0.005474888202834978,-0.0015453903198242188,-0.00019680938720703124,-0.000871099853515625,0.30851901149789307,0.000870709228515625,0.000796771240234375
1,0,1,0,0,0,0,0,-64.02516832306551,29.77366241430664,-17.125752954379422,160.83995848700283,10.0,42.94115701909203,-8.971106465252811,16.985025276919618,2934.4646505380065,0.00043747173041875,3.1319928884375e-05,0.0002343958296515625,0.0026908233771875583,-3.225250244140625e-05,0.0010966796875,0.0005322135925292969,0.09444141897251669,-6.200408935546876e-05,-6.897125244140625e-05,0.000129951152796875,8.302860724999999e-05,0.00010648988002343751,0.005510090611968298,-0.00019680938720703124,0.005483460998535156,0.0026433258056640626,0.2937312950783733,0.000796771240234375,0.0008770797729492187
1,0,1,0,0,0,0,0,29.77366241430664,-32.135428434786,-1.1808830102396868,132.15758687855737,12.0,-8.971106465252811,55.18796467132625,23.108429103036716,2956.270393872237,3.1319928884375e-05,-5.2352982434375e-05,-1.0516526775000028e-05,0.0027151717662850347,0.0010966796875,-0.00046558837890625,0.000315545654296875,0.09275883865826362,-6.897125244140625e-05,-6.4996337890625e-05,8.302860724999999e-05,0.0001066884448828125,9.485852606640624e-05,0.005460691716066953,0.005483460998535156,-0.0026107986450195314,0.0014363311767578125,0.29703470046091174,0.0008770797729492187,0.0007784561157226562
1,0,1,0,0,0,0,0,-32.135428434786,-4.49786808043475,-18.316648257610375,185.0478288021231,15.0,55.18796467132625,-14.361534733642047,20.41321496884209,2986.3214136503784,-5.2352982434375e-05,0.000106068355578125,2.6857686571874955e-05,0.002819638353019195,-0.00046558837890625,-0.0012331192016601562,-0.0008493537902832031,0.09144229775091882,-6.4996337890625e-05,-6.6485595703125e-05,0.0001066884448828125,9.7915048734375e-05,0.00010230174680859376,0.005482357501310607,-0.0026107986450195314,0.000420269775390625,-0.0010952644348144532,0.29065082896531186,0.0007784561157226562,0.0008790634155273438
1,0,1,0,0,0,0,0,-4.49786808043475,100.97266218562801,48.23739705259663,217.33063440095606,17.0,-14.361534733642047,-20.071452412696953,-17.2164935731695,2987.5816644446686,0.000106068355578125,0.000410119981909375,0.00025809416874375,0.003110376762056605,-0.0012331192016601562,0.00027317352294921874,-0.00047997283935546876,0.08175051381401675,-6.6485595703125e-05,-6.8499755859375e-05,9.7915048734375e-05,0.00012479648883593748,0.00011135576878515626,0.0054044474181134255,0.000420269775390625,0.00029147186279296876,0.0003558708190917969,0.25600841609422614,0.0008790634155273438,0.0008030654907226562
1,0,1,0,0,0,0,0,100.97266218562801,-70.16759109404265,15.402535545792674,188.87843363541703,20.0,-20.071452412696953,79.41164338149305,29.670095484398054,2939.271062364732,0.000410119981909375,0.000102050759709375,0.00025608537080937493,0.003236981776499085,0.00027317352294921874,0.0006526947021484375,0.00046293411254882814,0.07707638167429959,-6.8499755859375e-05,-6.411285400390625e-05,0.00012479648883593748,9.868324034375e-05,0.00011173986458984377,0.005433151858521766,0.00029147186279296876,0.0023424423217773436,0.0013169570922851562,0.24816680675477512,0.0008030654907226562,0.0008508621215820312
1,0,1,0,0,0,0,0,-70.16759109404265,27.924162651665952,-21.12171422118835,155.7827033054239,22.0,79.41164338149305,-86.21179236287334,-3.40007449069014,2914.4988320278626,0.000102050759709375,0.00016800323674375,0.0001350269982265625,0.0030677431933304965,0.0006526947021484375,-0.000112548828125,0.00027007293701171876,0.07976890651794973,-6.411285400390625e-05,-7.018585205078126e-05,9.868324034375e-05,0.00013073686474218747,0.00011471005254296876,0.005445738691948576,0.0023424423217773436,0.002326686096191406,0.002334564208984375,0.2565621198196435,0.0008508621215820312,0.0008039321899414063
1,0,1,0,0,0,0,0,27.924162651665952,-52.57645292082352,-12.326145134578777,176.95919867888233,25.0,-86.21179236287334,1.7089918910058277,-42.25140023593375,2972.3800053079685,0.00016800323674375,-0.000148938024703125,9.532606020312535e-06,0.002922953985627278,-0.000112548828125,-3.9068603515625e-05,-7.58087158203125e-05,0.07899533462104656,-7.018585205078126e-05,-6.6796875e-05,0.00013073686474218747,9.63329399296875e-05,0.0001135349023359375,0.005584431990765736,0.002326686096191406,0.000610272216796875,0.0014684791564941405,0.25115575608339064,0.0008039321899414063,0.0008683990478515625
1,4,1,0,0,0,0,0,-9.991822034003265,85.85704293182917,37.93261044891295,166.08892181523666,0.0,13.345314676743172,49.12928205145486,31.237298364099015,3485.3805384635425,0.00044205687355625,-0.00013523056619375002,0.00015341315368125,0.002798075331315856,0.0018209869384765624,-0.0021343368530273438,-0.00015667495727539061,0.14277936153040122,-6.3958740234375e-05,-7.163238525390625e-05,0.0001968229651796875,0.0001148204882265625,0.000155821726703125,0.0053851293375614786,0.004914486694335938,-0.0029827743530273436,0.0009658561706542969,0.30378490699323335,0.0008265228271484375,0.0008535629272460938
1,4,1,0,0,0,0,0,85.85704293182917,-51.74067657804974,17.058183176889717,163.81182348532184,2.0,49.12928205145486,38.77368943497379,43.951485743214334,3424.1243067054374,-0.00013523056619375002,0.000427606894096875,0.00014618816395156254,0.0026279685728273624,-0.0021343368530273438,0.0018380401611328126,-0.00014814834594726562,0.12574482841302884,-7.163238525390625e-05,-6.224365234375e-05,0.0001148204882265625,0.0001256175876328125,0.00012021903792968752,0.005348290832223138,-0.0029827743530273436,0.005687310791015625,0.0013522682189941405,0.2657149804236185,0.0008535629272460938,0.0008027877807617187
